id,private_reference,rank,sigma_max,sigma_middle,sigma_min,threshold,metric_0_0,metric_0_1,metric_0_2,metric_1_0,metric_1_1,metric_1_2,metric_2_0,metric_2_1,metric_2_2
HistoryLasVegas_12075_12217,train_example_q75,3,0.4230353361564661,0.4044897430609028,0.37616873692133174,4.2303533615646615e-05,0.16911816924353595,0.007660902391153161,-0.014029648032086745,0.007660902391153161,0.15680502186679615,0.007308138479127882,-0.014029648032086745,0.007308138479127882,0.1581505754051472
Fermentation_HR5034_6323_6339,train_example_q75,3,0.42547259033770163,0.4033087440857983,0.3770492945881015,4.2547259033770166e-05,0.17059741329428374,0.004785030538987541,-0.014906835885026604,0.004785030538987541,0.15565703339913053,0.008534983960081084,-0.014906835885026604,0.008534983960081084,0.15959659204070836
captured_moments_11497_11701,train_example_q75,3,0.4234472263664993,0.4041795103178426,0.3762111076943858,4.234472263664993e-05,0.16901790915229503,0.0070373720617090355,-0.014435013298804656,0.0070373720617090355,0.15643011981004762,0.007537836839332013,-0.014435013298804656,0.007537836839332013,0.15875539866854638
The_Black_Willow_3108_3169,train_example_q75,3,0.4233031624165861,0.40422090923939674,0.3761104894339418,4.2330316241658616e-05,0.1688228111472704,0.007240208143468201,-0.014422180077291007,0.007240208143468201,0.15649617618008435,0.0074423615868283895,-0.014422180077291007,0.0074423615868283895,0.15872022371309175
NWF1_1606_1664,train_example_q75,3,0.4240905422145499,0.4037350152499478,0.3765409417300653,4.240905422145499e-05,0.16938761218535864,0.006006776929862985,-0.014699686098314745,0.006006776929862985,0.15605678417496527,0.007948272573123097,-0.014699686098314745,0.007948272573123097,0.15919343497334698
vampires_1777_1901,train_example_q75,3,0.42420968776519674,0.40446360551173416,0.3763392803870988,4.2420968776519675e-05,0.1701443904730367,0.007219723087471692,-0.014309859457321555,0.007219723087471692,0.15640900528099108,0.007647448461331655,-0.014309859457321555,0.007647448461331655,0.15862252558564902
20020731-nyt_25556_25589,train_example_q75,3,0.42334880613527776,0.4031160674328454,0.37672985901129463,4.2334880613527775e-05,0.1683813374264123,0.005189538594564953,-0.014716365924521668,0.005189538594564953,0.1560679513386582,0.008036668408669186,-0.014716365924521668,0.008036668408669186,0.15920287338428674
SemEval_528,train_example_q75,3,0.42412097810477845,0.40321236265026766,0.37571905779545367,4.241209781047785e-05,0.1675802485267882,0.0064207143326546635,-0.015516667401127492,0.0064207143326546635,0.15575178595076594,0.007648632348069569,-0.015516667401127492,0.007648632348069569,0.16029158937571444
hotel-california_25160_25170,train_example_q75,3,0.42473075794636383,0.40314070540253516,0.3775327805343697,4.247307579463639e-05,0.17056578762387542,0.004050523570859308,-0.014415580410127578,0.004050523570859308,0.15595151221235995,0.008658430668820633,-0.014415580410127578,0.008658430668820633,0.1589323456399237
Fermentation_HR5034_6278_6406,train_example_q75,3,0.4227866109291701,0.4039173690952416,0.37640943402881083,4.227866109291701e-05,0.16850091094565184,0.006476811743574073,-0.014328552845853364,0.006476811743574073,0.15648235725949733,0.007608608947305317,-0.014328552845853364,0.007608608947305317,0.15859855325853556
blog-new-year's-resolutions_2191_2524,train_example_q75,3,0.4233384329694427,0.40456920176553746,0.3759809016327524,4.233384329694427e-05,0.16916815951382505,0.008044096730285541,-0.014131751822453357,0.008044096730285541,0.15679897325253989,0.0072135024701335156,-0.014131751822453357,0.0072135024701335156,0.15828617347243995
